Ticker,Short Name,Market Cap,Rank(Current Market Cap),Sector,Prim Exch Nm,Country,Cntry of Incorp,Best Analyst Rating,52Wk High,52Wk Low,52Wk Low Dt,52Wk High Dt,1Y Tot Ret (%),02/12/2019,01/01/2020,03/02/2020,02/03/2020,01/04/2020,01/05/2020,01/06/2020,01/07/2020,03/08/2020,01/09/2020,01/10/2020,02/11/2020
TRI CN Equity,THOMSON REUTERS,40824520704.00,425.00,Communications,Toronto,CANADA,CA,3.133333445,89.16,52.36,03/23/2020,11/09/2020,13.68,70.06,71.54,80.77,76.21,65.33,69.03,68.18,67.92,69.73,77.77,80.44,78.89
COP US Equity,CONOCOPHILLIPS,40667811840.00,426.00,Energy,New York,UNITED STATES,US,4.791666508,67.13,20.84,03/18/2020,01/03/2020,-28.15,60.37,65.03,59.18,49.23,29.62,39.14,43.39,40.74,36.71,37.16,32.43,30.23
VCIT US Equity,VANGUARD INT TER,40649146368.00,427.00,Funds,NASDAQ GM,UNITED STATES,US,0,97.19,78.82,03/19/2020,08/07/2020,9.10,90.92,91.33,93.01,93.76,86.25,90.78,93.37,95.12,96.79,96.40,95.85,95.45
ERICB SS Equity,ERICSSON LM-B,40544432128.00,428.00,Communications,Stockholm,SWEDEN,SE,4.233333111,12.58,6.11,03/16/2020,10/22/2020,20.56,8.95,8.71,7.88,8.04,7.84,8.65,9.22,9.25,11.71,11.55,10.78,11.25
COF US Equity,CAPITAL ONE FINA,40530214912.00,429.00,Financial,New York,UNITED STATES,US,4.25,107.59,38.00,03/18/2020,01/22/2020,-11.29,99.23,102.91,99.75,91.47,44.68,61.58,68.99,60.70,63.49,68.58,72.93,75.68
TRP CN Equity,TC ENERGY CORP,40373747712.00,430.00,Energy,Toronto,CANADA,CA,4.615384579,57.99,32.33,03/18/2020,02/21/2020,-14.01,50.49,53.26,54.49,53.23,40.69,44.01,44.80,42.71,45.55,46.72,41.59,38.90
RACE US Equity,FERRARI NV,40272093184.00,431.00,"Consumer, Cyclical",New York,ITALY,NL,3.869565248,213.48,127.73,03/16/2020,11/09/2020,31.44,165.11,165.54,170.25,161.21,148.45,148.99,169.45,171.94,186.45,195.57,184.60,183.18
WES AU Equity,WESFARMERS LTD,40143667200.00,432.00,"Consumer, Cyclical",ASE,AUSTRALIA,AU,2.857142925,36.24,17.25,03/23/2020,08/27/2020,20.70,28.86,29.05,30.16,26.52,21.72,23.33,27.58,31.15,32.66,34.74,32.02,32.56
MAR US Equity,MARRIOTT INTL-A,40139292672.00,433.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,3.559999943,153.39,46.56,03/18/2020,12/27/2019,-9.92,140.43,151.43,141.48,122.96,69.15,84.75,95.03,86.62,83.52,103.09,94.35,92.90
2317 TT Equity,HON HAI,40131883008.00,434.00,Industrial,Taiwan,TAIWAN,TW,4.5,3.12,2.16,03/19/2020,01/20/2020,-5.64,2.90,3.04,2.71,2.63,2.31,2.59,2.55,2.91,2.62,2.62,2.67,2.74
7182 JP Equity,JAPAN POST BANK,40103718912.00,435.00,Financial,Tokyo,JAPAN,JP,2.5,9.95,7.41,07/31/2020,12/09/2019,-11.20,9.81,9.66,9.35,8.85,8.94,9.29,8.20,7.47,7.59,8.08,7.78,8.09
DOW US Equity,DOW INC,39968681984.00,436.00,Basic Materials,New York,UNITED STATES,US,3.192307711,55.75,21.95,03/16/2020,11/26/2019,10.43,53.16,54.73,46.74,41.42,27.04,33.93,38.61,40.75,40.09,47.27,46.11,47.82
VEEV US Equity,VEEVA SYSTEMS-A,39911686144.00,437.00,Technology,New York,UNITED STATES,US,4.173913002,313.99,118.11,03/17/2020,10/19/2020,79.04,144.34,140.66,148.59,144.05,153.51,187.77,218.96,242.22,268.06,294.08,277.04,268.04
6902 JP Equity,DENSO CORP,39855046656.00,438.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,4.333333492,51.54,26.97,03/23/2020,11/16/2020,7.52,45.42,45.71,40.96,38.87,31.43,33.41,38.12,38.50,36.22,41.55,43.55,46.91
STZ US Equity,CONSTELLATION-A,39778127872.00,439.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.333333492,208.55,104.28,03/23/2020,02/20/2020,14.75,186.08,189.75,189.12,177.22,136.88,161.57,173.25,185.88,173.29,185.94,184.61,176.39
CSPX LN Equity,ISHR CORE S&P500,39565742080.00,440.00,Funds,London,IRELAND,IE,0,370.00,218.62,03/23/2020,11/09/2020,15.86,309.08,320.30,323.62,300.28,250.16,283.93,305.05,311.37,330.68,352.72,340.58,333.24
MUV2 GR Equity,MUENCHENER RUE-R,39552159744.00,441.00,Financial,Xetra,GERMANY,DE,3.774193525,307.85,150.75,03/19/2020,02/17/2020,-2.98,283.74,294.93,298.70,265.75,187.91,221.19,232.84,257.16,274.46,290.71,252.87,237.33
ROST US Equity,ROSS STORES INC,39459667968.00,442.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,4.461538315,124.16,56.30,03/18/2020,02/20/2020,-1.38,116.00,116.42,113.83,111.98,81.09,88.96,97.20,87.19,87.88,91.27,94.83,88.59
BBDC4 BZ Equity,BRADESCO SA-PREF,39430115328.00,443.00,Financial,B3 Day,BRAZIL,BR,4.900000095,8.55,2.73,03/23/2020,01/03/2020,-15.79,7.23,8.18,7.09,6.27,3.43,3.49,3.67,3.97,4.17,3.96,3.46,3.51
KHC US Equity,KRAFT HEINZ CO/T,39307333632.00,444.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.727272749,36.37,19.99,03/16/2020,08/17/2020,6.46,30.95,32.13,29.15,26.07,23.68,29.38,30.42,31.67,34.79,34.14,30.37,31.67
XEL US Equity,XCEL ENERGY INC,39256948736.00,445.00,Utilities,NASDAQ GS,UNITED STATES,US,3,76.44,46.58,03/23/2020,11/09/2020,16.11,61.20,63.49,69.45,65.87,58.08,62.18,65.75,64.18,68.76,68.55,70.38,71.78
CNC US Equity,CENTENE CORP,39234908160.00,446.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,4.809523582,74.70,43.96,03/18/2020,04/17/2020,7.11,60.18,62.87,62.88,55.44,56.12,64.97,65.70,65.41,63.10,61.37,58.82,62.38
SRE US Equity,SEMPRA ENERGY,39177330688.00,447.00,Utilities,New York,UNITED STATES,US,4.157894611,161.87,88.00,03/23/2020,02/03/2020,-8.40,146.41,151.48,161.06,142.23,103.71,119.93,129.07,121.35,124.04,122.25,119.13,127.62
VO US Equity,VANGUARD MID-C E,39107076096.00,448.00,Funds,NYSE Arca,UNITED STATES,US,0,197.70,110.05,03/23/2020,11/09/2020,14.82,173.28,178.18,179.16,168.27,125.29,145.85,163.10,164.39,175.57,182.09,177.87,179.11
002607 CH Equity,OFFCN EDUCATIO-A,38990712832.00,449.00,"Consumer, Non-cyclical",Shenzhen,CHINA,CN,4.920000076,6.60,2.06,02/04/2020,11/05/2020,89.72,2.57,2.57,2.15,3.14,3.11,3.65,4.16,3.93,4.58,5.08,4.80,6.44
BCE CN Equity,BCE INC,38932496384.00,450.00,Communications,Toronto,CANADA,CA,3.470588207,49.25,31.75,03/23/2020,02/18/2020,-6.47,47.81,46.33,46.92,46.44,38.92,39.48,42.00,41.69,41.90,42.67,41.51,40.39
16 HK Equity,SHK PPT,38912184320.00,451.00,Financial,Hong Kong,HONG KONG,HK,4.9375,15.96,11.30,05/25/2020,01/20/2020,0.78,14.47,15.31,13.90,14.01,13.21,13.72,12.18,12.77,12.18,13.12,12.75,12.60
IDXX US Equity,IDEXX LABS,38843011072.00,452.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4,485.00,168.65,03/23/2020,11/09/2020,72.79,251.30,261.13,275.77,261.99,230.66,270.75,312.19,334.54,391.99,398.49,394.78,431.05
6273 JP Equity,SMC CORP,38818414592.00,453.00,Industrial,Tokyo,JAPAN,JP,4.294117451,596.79,333.18,03/13/2020,11/12/2020,24.65,457.91,462.86,440.05,405.44,415.67,463.29,522.59,510.15,515.60,546.88,553.86,536.67
6862 HK Equity,HAIDILAO INTERNA,38763978752.00,454.00,"Consumer, Cyclical",Hong Kong,CHINA,KY,4.114285946,8.13,3.54,03/19/2020,10/09/2020,59.97,4.33,4.02,3.89,4.13,3.85,4.35,4.96,4.22,4.66,6.85,7.19,6.64
MRNA US Equity,MODERNA INC,38759804928.00,455.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.5,103.20,17.68,01/07/2020,11/16/2020,379.18,19.76,19.56,20.38,29.88,29.67,47.93,62.18,61.59,77.98,63.32,70.03,67.11
PINS US Equity,PINTEREST INC -A,38703570944.00,456.00,Communications,New York,UNITED STATES,US,4.241379261,68.93,10.10,03/18/2020,10/29/2020,235.11,18.80,18.64,22.35,20.00,14.17,19.75,20.43,23.28,36.08,38.36,44.53,58.38
2454 TT Equity,MEDIATEK,38674628608.00,457.00,Technology,Taiwan,TAIWAN,TW,4.724137783,26.00,8.97,03/19/2020,07/28/2020,83.43,13.65,14.85,12.62,12.06,11.03,13.96,15.42,19.52,23.65,19.59,20.92,22.86
BIIB US Equity,BIOGEN INC,38618124288.00,458.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.45714283,374.99,223.25,11/09/2020,02/05/2020,-14.51,292.39,296.73,272.73,327.89,293.27,293.09,301.45,264.77,278.16,279.75,285.57,248.99
CTAS US Equity,CINTAS CORP,38571192320.00,459.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.625,369.20,154.33,03/23/2020,11/16/2020,44.12,255.89,269.08,282.01,279.60,162.69,211.81,250.94,267.97,298.74,335.31,341.93,320.37
DOCU US Equity,DOCUSIGN INC,38538366976.00,460.00,Technology,NASDAQ GS,UNITED STATES,US,4.166666508,290.23,64.88,03/12/2020,09/02/2020,230.03,69.92,74.11,80.63,87.96,92.09,103.52,147.22,178.96,226.28,268.80,222.26,201.56
LSE LN Equity,LONDON STOCK EX,38497280000.00,461.00,Financial,London,BRITAIN,GB,3.857142925,120.24,61.69,03/18/2020,10/05/2020,18.44,87.30,102.74,103.05,101.04,87.63,93.47,101.29,103.79,113.42,116.91,117.44,105.82
601012 CH Equity,LONGI GREEN EN-A,38469603328.00,462.00,Energy,Shanghai,CHINA,CN,4.820512772,12.34,3.08,11/18/2019,10/13/2020,199.69,3.44,3.57,3.99,4.53,3.57,4.36,4.63,5.89,8.27,9.85,11.05,11.02
VGT US Equity,VANGUARD INF T E,38455152640.00,463.00,Funds,NYSE Arca,UNITED STATES,US,0,340.74,179.45,03/23/2020,09/02/2020,41.17,232.79,244.85,257.37,248.02,201.88,235.05,261.87,279.37,302.18,335.96,315.33,298.61
FAB UH Equity,FIRST ABU DHABI,38292836352.00,464.00,Financial,Abu Dhabi,UAE,AE,3.5,4.33,2.12,03/19/2020,01/23/2020,-12.66,4.14,4.13,4.10,3.81,2.65,3.16,3.04,3.03,2.99,3.12,3.03,3.11
1339 HK Equity,PICC GROUP-H,38269325312.00,465.00,Financial,Hong Kong,CHINA,CN,4.173913002,0.44,0.27,03/19/2020,01/03/2020,-19.84,0.40,0.42,0.36,0.36,0.33,0.33,0.31,0.29,0.33,0.33,0.30,0.30
WBA US Equity,WALGREENS BOOTS,38186881024.00,466.00,"Consumer, Cyclical",NASDAQ GS,UNITED STATES,US,2.809523821,61.53,33.36,10/30/2020,11/18/2019,-35.65,59.27,58.96,50.95,48.11,43.03,41.66,43.30,40.88,41.08,36.76,35.87,35.79
SYY US Equity,SYSCO CORP,38186618880.00,467.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,3.857142925,85.98,26.00,03/18/2020,12/30/2019,-7.45,80.82,85.54,76.68,69.68,41.87,52.76,57.18,53.70,52.13,60.10,62.62,57.09
ATD/B CN Equity,ALIMEN COUCHE-B,38175182848.00,468.00,"Consumer, Cyclical",Toronto,CANADA,CA,4.857142925,35.92,20.96,03/27/2020,07/30/2020,3.50,32.71,31.74,33.32,30.55,22.49,28.11,30.98,31.35,34.73,32.77,34.89,31.49
JM SP Equity,JARDINE MATHESON,38025809920.00,469.00,Diversified,Singapore,HONG KONG,BM,3.142857075,58.95,37.37,08/03/2020,01/20/2020,-0.44,53.70,55.60,56.51,53.10,48.75,43.96,41.27,42.10,37.96,41.25,39.81,45.42
960 HK Equity,LONGFOR GROUP HO,37883588608.00,470.00,Financial,Hong Kong,CHINA,KY,4.892857075,6.68,3.68,03/19/2020,11/16/2020,56.51,4.20,4.68,4.33,4.70,4.81,5.06,4.69,4.75,4.91,5.37,5.61,5.48
APH US Equity,AMPHENOL CORP-A,37777260544.00,471.00,Industrial,New York,UNITED STATES,US,4.052631378,128.54,63.05,03/18/2020,11/09/2020,24.53,102.70,108.23,99.95,94.93,69.52,85.50,97.73,95.08,107.39,110.79,109.79,115.07
2020 HK Equity,ANTA SPORTS PROD,37661020160.00,472.00,"Consumer, Cyclical",Hong Kong,CHINA,KY,4.666666508,14.15,5.41,03/19/2020,11/16/2020,44.77,9.43,8.95,8.56,8.26,7.04,8.44,9.22,8.83,9.34,10.04,10.34,11.19
BF/B US Equity,BROWN-FORMAN -B,37615890432.00,473.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,2.333333254,83.40,44.68,03/23/2020,09/02/2020,22.40,67.42,67.60,68.74,64.32,53.47,61.02,65.52,64.52,69.06,72.60,75.48,70.86
FMG AU Equity,FORTESCUE METALS,37475303424.00,474.00,Basic Materials,ASE,AUSTRALIA,AU,3.105263233,14.37,5.06,03/13/2020,08/28/2020,108.47,6.83,7.50,7.36,5.99,6.30,7.05,10.03,9.52,12.71,13.00,11.98,12.12
GIS US Equity,GENERAL MILLS IN,37419745280.00,475.00,"Consumer, Non-cyclical",New York,UNITED STATES,US,3.299999952,66.14,46.59,02/28/2020,08/04/2020,21.25,53.48,53.56,52.99,51.41,53.12,59.58,63.54,60.43,64.60,63.12,62.57,59.73
VNA GR Equity,VONOVIA SE,37404692480.00,476.00,Financial,Xetra,GERMANY,DE,4.185184956,74.24,39.22,03/19/2020,09/03/2020,24.74,51.20,53.83,57.40,55.82,47.20,49.51,58.77,60.19,66.17,72.56,69.74,64.49
KLAC US Equity,KLA CORP,37345296384.00,477.00,Technology,NASDAQ GS,UNITED STATES,US,3.900000095,243.00,110.19,03/23/2020,11/09/2020,41.04,161.06,178.17,169.93,158.74,131.61,150.27,175.96,193.15,207.65,207.95,198.98,202.23
MQG AU Equity,MACQUARIE GROUP,37204619264.00,478.00,Financial,ASE,AUSTRALIA,AU,3.857142925,104.83,40.86,03/23/2020,02/20/2020,3.98,94.17,96.73,94.87,87.54,54.39,62.25,74.95,83.54,86.80,92.70,86.51,89.67
GIVN SW Equity,GIVAUDAN-REG,36966789120.00,479.00,Basic Materials,SIX-SW,SWITZERLAND,CH,3.230769157,4491.10,2644.92,03/16/2020,09/21/2020,28.44,2913.01,3138.01,3309.18,3208.91,3005.37,3365.96,3585.77,3710.87,4197.13,4213.54,4392.69,4101.92
INFO US Equity,IHS MARKIT LTD,36784431104.00,480.00,"Consumer, Non-cyclical",New York,BRITAIN,BM,4.368421078,94.02,44.81,03/23/2020,11/09/2020,29.76,72.11,75.35,79.66,73.49,58.30,65.30,69.92,75.84,81.55,81.15,78.56,82.32
CM CN Equity,CAN IMPL BK COMM,36756996096.00,481.00,Financial,Toronto,CANADA,CA,3.785714388,87.30,46.56,03/23/2020,11/28/2019,1.04,86.59,83.22,81.14,77.54,54.92,57.50,66.73,66.96,69.18,79.70,74.64,75.58
TEL US Equity,TE CONNECTIVITY,36728963072.00,482.00,Industrial,New York,SWITZERLAND,CH,4.047618866,114.42,48.62,03/19/2020,11/09/2020,23.37,90.96,95.84,94.00,85.35,59.12,70.58,84.53,80.06,89.79,98.51,98.55,99.50
XLK US Equity,SPDR-TECH SEL S,36705603584.00,483.00,Funds,NYSE Arca,UNITED STATES,US,0,127.72,68.10,03/23/2020,09/02/2020,40.29,86.90,91.67,96.59,93.48,76.54,88.90,97.94,104.66,113.15,125.91,117.93,111.14
DSV DC Equity,DSV PANALPINA A,36605902848.00,484.00,Industrial,Copenhagen,DENMARK,DK,4.083333492,185.61,62.28,03/19/2020,11/09/2020,37.41,109.31,115.29,110.01,102.56,88.85,98.45,105.69,124.49,141.75,154.48,168.12,162.25
TT US Equity,TRANE TECHNOLOGI,36604641280.00,485.00,Industrial,New York,IRELAND,IE,3.538461447,153.72,70.00,03/23/2020,11/09/2020,48.14,100.30,103.12,105.65,100.55,80.89,86.81,90.43,88.86,112.19,120.20,121.95,137.55
600031 CH Equity,SANY HEAVY IND-A,36584517632.00,486.00,Industrial,Shanghai,CHINA,CN,4.694444656,4.39,2.04,11/18/2019,11/12/2020,102.18,2.12,2.45,2.06,2.72,2.46,2.78,2.64,2.74,3.08,3.25,3.67,3.92
4452 JP Equity,KAO CORP,36577009664.00,487.00,"Consumer, Non-cyclical",Tokyo,JAPAN,JP,3.84210515,84.94,64.95,03/17/2020,01/16/2020,-5.89,79.86,83.06,80.07,73.23,77.30,77.08,82.65,79.45,74.12,75.83,74.72,71.79
EXPN LN Equity,EXPERIAN PLC,36413304832.00,488.00,"Consumer, Non-cyclical",London,IRELAND,JE,3.888888836,41.95,21.07,03/23/2020,11/09/2020,19.90,32.68,33.83,34.79,34.67,27.34,29.41,35.04,35.66,36.21,36.63,37.88,36.88
600809 CH Equity,SHANXI XINGHUA-A,36317224960.00,489.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.699999809,43.07,10.79,02/04/2020,11/16/2020,174.32,12.55,12.88,11.75,12.84,12.75,15.19,18.50,21.39,25.79,28.56,29.18,34.31
VWS DC Equity,VESTAS WIND SYST,36274503680.00,490.00,Energy,Copenhagen,DENMARK,DK,3.285714388,196.79,67.61,03/19/2020,11/09/2020,88.91,97.54,101.09,99.33,98.29,79.52,85.81,102.07,105.66,131.46,150.38,165.68,167.32
SIKA SW Equity,SIKA AG-REG,36243169280.00,491.00,Industrial,SIX-SW,SWITZERLAND,CH,4,272.59,132.09,03/16/2020,11/09/2020,38.92,172.87,188.27,181.92,181.93,161.48,166.27,171.12,192.95,224.87,237.75,250.00,247.09
CSGP US Equity,COSTAR GROUP INC,36089614336.00,492.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,4.533333302,939.00,500.24,03/23/2020,07/29/2020,51.47,602.71,598.30,659.81,705.80,539.60,622.61,656.92,718.63,835.00,873.44,865.38,850.88
ALGN US Equity,ALIGN TECHNOLOGY,36048031744.00,493.00,"Consumer, Non-cyclical",NASDAQ GS,UNITED STATES,US,3.823529482,507.05,127.88,03/19/2020,11/09/2020,62.50,274.34,279.04,253.02,230.22,157.20,203.26,250.55,273.84,287.36,305.43,317.61,458.44
6501 JP Equity,HITACHI LTD,35990126592.00,494.00,Industrial,Tokyo,JAPAN,JP,4.625,43.23,22.69,03/23/2020,12/20/2019,-0.23,39.52,42.58,37.73,33.90,28.72,29.40,33.27,31.20,30.86,32.61,33.57,33.55
6969 HK Equity,SMOORE INTERNATI,35907600384.00,495.00,"Consumer, Non-cyclical",Hong Kong,CHINA,KY,4.909090996,6.30,3.23,07/10/2020,11/16/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.26,4.23,4.51,5.51
6178 JP Equity,JAPAN POST HOLDI,35881590784.00,496.00,Financial,Tokyo,JAPAN,JP,3.444444418,9.75,6.67,10/30/2020,12/13/2019,-16.52,9.51,9.44,9.17,8.66,7.73,7.87,7.22,7.12,6.83,7.33,6.78,7.03
MTCH US Equity,MATCH GROUP INC,35862519808.00,497.00,Communications,NASDAQ GS,UNITED STATES,US,3.818181753,141.80,87.56,07/24/2020,11/09/2020,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,105.67,110.40,113.41,116.21,118.98
VIV FP Equity,VIVENDI,35828301824.00,498.00,Communications,EN Paris,FRANCE,FR,4.583333492,31.50,18.24,03/17/2020,11/09/2020,5.92,27.18,28.95,27.54,26.12,21.77,21.65,23.11,25.68,28.01,28.49,27.91,29.29
ENGI FP Equity,ENGIE,35806515200.00,499.00,Utilities,EN Paris,FRANCE,FR,4.652173996,18.13,9.30,04/03/2020,02/19/2020,-15.11,15.57,16.15,17.29,16.92,9.81,10.88,11.85,12.31,13.98,13.83,13.42,12.33
8058 JP Equity,MITSUBISHI CORP,35612844032.00,500.00,"Consumer, Cyclical",Tokyo,JAPAN,JP,4.333333492,27.08,19.21,04/06/2020,12/13/2019,-6.41,26.66,26.69,25.75,24.74,20.48,20.89,23.07,21.05,20.06,24.44,23.80,22.61
AAL LN Equity,ANGLO AMER PLC,35611525120.00,501.00,Basic Materials,London,BRITAIN,GB,4.239999771,29.46,11.77,03/19/2020,01/20/2020,7.99,26.42,28.81,25.91,23.63,16.30,17.04,21.18,22.78,24.95,24.86,24.24,23.49
981 HK Equity,SMIC,35584516096.00,502.00,Technology,Hong Kong,CHINA,KY,3.410256386,5.78,1.27,12/03/2019,07/15/2020,124.36,1.29,1.53,1.90,1.96,1.57,1.91,2.35,3.48,4.04,3.23,2.34,2.94
8766 JP Equity,TOKIO MARINE HD,35568541696.00,503.00,Financial,Tokyo,JAPAN,JP,4.428571224,57.50,37.56,03/19/2020,02/06/2020,-4.42,55.21,56.32,55.23,52.79,44.56,44.41,42.87,42.44,42.92,45.48,43.58,45.47
WOW AU Equity,WOOLWORTHS GROUP,35529900032.00,504.00,"Consumer, Non-cyclical",ASE,AUSTRALIA,AU,4.153846264,29.66,19.76,03/13/2020,02/20/2020,0.61,27.11,25.37,27.97,25.24,21.92,22.13,23.93,25.53,27.78,28.19,26.20,27.13
PTT TB Equity,PTT PCL,35514335232.00,505.00,Energy,Bangkok,THAILAND,TH,4.444444656,1.58,0.73,03/13/2020,01/06/2020,-10.81,1.40,1.48,1.38,1.25,0.91,1.09,1.14,1.24,1.23,1.16,1.05,1.00
1928 HK Equity,SANDS CHINA LTD,35480563712.00,506.00,"Consumer, Cyclical",Hong Kong,MACAU,KY,4.592592716,5.85,3.24,03/19/2020,01/17/2020,-8.14,4.78,5.34,4.89,4.63,3.56,4.11,3.95,3.92,3.83,4.45,3.85,3.56
600887 CH Equity,INNER MONG YIL-A,35461591040.00,507.00,"Consumer, Non-cyclical",Shanghai,CHINA,CN,4.809523582,6.63,3.81,03/17/2020,10/29/2020,37.07,4.21,4.44,4.04,4.25,4.13,4.14,4.06,4.51,5.46,6.08,5.67,5.66
BAF IN Equity,BAJAJ FINANCE LT,35400335360.00,508.00,Financial,Natl India,INDIA,IN,3.625,68.56,23.49,05/27/2020,02/20/2020,9.94,55.13,59.30,61.15,60.02,28.98,30.55,28.59,39.12,42.20,49.87,47.01,45.90
BHARTI IN Equity,BHARTI AIRTEL,35274801152.00,509.00,Communications,Natl India,INDIA,IN,5,8.10,4.82,03/19/2020,05/20/2020,7.03,6.40,6.35,7.15,7.13,5.50,6.78,7.40,7.42,7.28,7.48,5.90,6.14
CMG US Equity,CHIPOTLE MEXICAN,35273986048.00,510.00,"Consumer, Cyclical",New York,UNITED STATES,US,3.91428566,1384.46,415.00,03/18/2020,09/02/2020,70.90,813.78,837.11,867.33,768.81,619.36,874.92,1047.88,1068.36,1146.71,1372.22,1238.02,1188.54
068270 KS Equity,CELLTRION INC,35201753088.00,511.00,"Consumer, Non-cyclical",Korea SE,SOUTH KOREA,KR,4.083333492,282.31,110.19,03/19/2020,07/20/2020,68.74,140.90,156.58,139.70,146.91,160.04,171.95,185.83,247.66,250.33,251.33,221.37,215.48
BK US Equity,BANK NY MELLON,35188453376.00,512.00,Financial,New York,UNITED STATES,US,3.947368383,51.60,26.40,03/18/2020,01/09/2020,-18.36,49.13,50.33,45.21,40.96,32.70,36.00,37.70,37.59,36.03,37.21,34.17,35.10
INGA NA Equity,ING GROEP NV,35137908736.00,513.00,Financial,EN Amsterdam,NETHERLANDS,NL,4.366666794,12.50,4.52,03/18/2020,01/09/2020,-26.93,11.43,11.99,10.89,9.42,5.23,5.50,6.64,6.96,7.12,8.12,7.10,7.21
CARR US Equity,CARRIER GLOB,35100835840.00,514.00,Industrial,New York,UNITED STATES,US,3.900000095,41.48,11.50,03/23/2020,11/09/2020,0.00,0.00,0.00,0.00,0.00,15.05,16.77,21.82,22.61,27.62,30.30,30.77,35.10
TTD US Equity,TRADE DESK INC-A,35041468416.00,515.00,Communications,NASDAQ GM,UNITED STATES,US,3.75,847.50,136.00,03/19/2020,11/06/2020,240.81,227.39,259.78,274.02,288.11,172.30,278.90,310.31,429.14,475.32,501.39,555.17,559.16
F US Equity,FORD MOTOR CO,35010162688.00,516.00,"Consumer, Cyclical",New York,UNITED STATES,US,3.368421078,9.57,3.96,03/23/2020,12/18/2019,0.78,9.01,9.30,8.98,7.20,4.40,4.92,5.87,5.98,6.69,6.83,6.75,7.71
MAERSKB DC Equity,AP MOLLER-B,34818465792.00,517.00,Industrial,Copenhagen,DENMARK,DK,4.115384579,1840.46,716.19,03/23/2020,11/09/2020,21.75,1410.28,1442.73,1186.53,1002.30,879.17,972.12,977.76,1176.58,1310.51,1549.31,1614.15,1622.47
USMV US Equity,ISHARES MSCI USA,34810777600.00,518.00,Funds,Cboe BZX,UNITED STATES,US,0,69.79,45.75,03/23/2020,02/19/2020,5.36,64.39,65.60,67.50,64.66,51.94,57.86,61.83,60.89,63.46,65.11,64.00,62.55
241 HK Equity,ALIBABA HEALTH,34708099072.00,519.00,"Consumer, Cyclical",Hong Kong,HONG KONG,BM,4.857142925,3.16,1.03,11/18/2019,06/26/2020,150.92,1.08,1.15,1.35,1.89,1.66,2.42,2.51,2.92,2.72,2.40,2.44,2.62
BNDX US Equity,VANGUARD INTL BD,34702127104.00,520.00,Funds,NASDAQ GM,UNITED STATES,US,0,58.66,53.89,03/19/2020,03/09/2020,3.93,57.96,56.58,57.64,57.90,56.12,57.18,57.27,57.55,58.17,57.85,58.17,58.35
VCSH US Equity,VANGUARD-S/T COR,34633203712.00,521.00,Funds,NASDAQ GM,UNITED STATES,US,0,83.50,71.19,03/19/2020,04/09/2020,4.96,80.87,81.03,81.55,81.83,78.43,80.80,82.05,82.55,83.00,83.00,82.77,82.66
BBRI IJ Equity,BANK RAKYAT INDO,34612346880.00,522.00,Financial,Indonesia,INDONESIA,ID,4.472222328,0.35,0.15,05/18/2020,01/23/2020,0.35,0.30,0.32,0.32,0.28,0.17,0.18,0.20,0.21,0.20,0.24,0.21,0.23
005380 KS Equity,HYUNDAI MOTOR,34568826880.00,523.00,"Consumer, Cyclical",Korea SE,SOUTH KOREA,KR,4.903225899,167.21,51.79,03/20/2020,09/17/2020,45.71,102.43,104.24,103.62,95.28,69.03,76.46,81.68,81.75,106.33,151.81,153.46,150.26
TRV US Equity,TRAVELERS COS IN,34523447296.00,524.00,Financial,New York,UNITED STATES,US,3.095238209,141.87,76.99,03/18/2020,01/22/2020,1.56,135.26,136.95,133.61,127.68,95.20,96.05,109.15,112.50,114.40,114.69,107.81,123.92
PH US Equity,PARKER HANNIFIN,34504298496.00,525.00,Industrial,New York,UNITED STATES,US,4.142857075,269.80,93.00,03/18/2020,11/16/2020,39.44,197.48,205.82,198.13,192.59,116.09,153.08,182.96,180.59,181.89,211.77,200.73,218.02
27 HK Equity,GALAXY ENTERTAIN,34480291840.00,526.00,"Consumer, Cyclical",Hong Kong,HONG KONG,HK,4.230769157,8.38,4.77,03/19/2020,11/10/2020,17.51,6.64,7.37,6.84,6.57,5.22,6.51,7.06,6.81,6.77,8.02,6.70,6.79
GLEN LN Equity,GLENCORE PLC,34453811200.00,527.00,Basic Materials,London,SWITZERLAND,JE,4.478260994,3.26,1.27,03/23/2020,11/25/2019,-20.96,3.17,3.12,2.88,2.48,1.48,1.75,1.96,2.09,2.36,2.31,2.06,2.02
